BINOMIAL,ID,Year,Lat,Long,Frequency,Duration,n,N_area,Model,tau_p,tau_p_min,tau_p_max,tau_p_var,tau_v,tau_v_min,tau_v_max,tau_v_var,speed,speed_min,speed_max,diffusion,diffusion_min,diffusion_max,kde.min,kde.ml,kde.max,akde.min,akde.ml,akde.max,same.model,CV_N_area,kde.95CV.min,kde.95CV.ml,kde.95CV.max,akde.95CV.min,akde.95CV.ml,akde.95CV.max,full.n
Mareca penelope,5514527_crop_1,2019,52.52604485,4.771282434,0.083333333,8.247106481,2142,23.62310391,OUF anisotropic,23159.95312,14340.20868,37404.15782,25516678.48,22.63952921,20.99944121,24.40771056,0.726601069,1.905444991,1.849241728,1.961625591,81.62379309,72.17360725,91.64693862,1047937.242,1093782.377,1140595.232,7234469.452,11335733.72,16343186.87,0,3.903412476,87.13,98.41,87.13,87.13,98.41,98.41,1071
Mareca penelope,5514530_crop_1,2019,52.53630447,4.774115086,0.083333333,32.20743056,2696,54.51290677,OUF anisotropic,104779.9049,78666.77983,139561.178,204105888.9,78.58074157,75.01856672,82.31206242,3.379493811,1.960808874,1.920003975,2.001602129,300.4639313,279.4166483,322.264607,6776959.55,7040278.868,7308546.641,143087124.5,190195041.6,243903400.2,1.759381423,3.788999007,58.27,50.04,58.27,58.34,58.49,59.97,1348
Mareca penelope,PP00445_crop_1,2019,55.27873611,21.45833015,0.016666667,17.99194444,6434,15.23834716,OUF anisotropic,68573.11793,38378.03594,122525.0951,313529467,0.546545546,0.518768276,0.575810141,0.000206078,7.751181877,7.640367437,7.861974557,32.83208582,31.32005066,34.37926412,3450978.299,3536885.952,3623835.089,6653398.858,11825737.14,18461053.02,0.000135066,13.62628939,76.79,79.83,81.67,99.1,99.53,99.53,3217
Mareca penelope,PP00451_crop_1,2018,55.27134705,21.43622017,0.016666667,4.955358796,1517,8.524552606,OUF,41683.13443,18387.78967,94491.16654,208037242.2,0.540917288,0.487522638,0.600159848,0.000781026,8.001668236,7.769439668,8.233804647,34.62049908,31.62467815,37.74994968,3128908.908,3292585.435,3460375.991,4948116.812,11104962.06,19707825.26,0,3.200731427,40.79,40.79,40.79,30.79,80.26,100,758
Meleagris gallopavo,Bar_173054,2018,31.9392376,-85.3725586,123.7333333,170.9985185,917,36.17055178,OU anisotropic,383156.4767,266404.0333,551076.0622,4232750346,NA,NA,NA,NA,NA,NA,NA,4.560957131,4.260795857,4.871190308,8313979.778,8879790.272,9463962.903,8558425.146,12208364.4,16496390.4,0.281880378,50.20288857,40.65,40,41.96,40,41.96,44.13,458
Meleagris gallopavo,Bar_473,2018,31.947421,-85.388793,120,334.4166667,1679,60.48686346,OU anisotropic,455042.9136,345751.4093,598881.2994,3554774457,NA,NA,NA,NA,NA,NA,NA,3.38869441,3.225093762,3.556285759,8372207.695,8787687.659,9213087.68,10790528.68,14123829.43,17898926.31,0.000134619,43.25554327,74.88,76.55,77.14,72.14,77.26,82.74,840
Meleagris gallopavo,Bar_623,2016,31.942449,-85.46847,120,325,1105,45.41816307,OU anisotropic,585209.6475,424409.8871,806932.972,7868999668,NA,NA,NA,NA,NA,NA,NA,3.133458455,2.945890123,3.32673377,8712231.262,9249884.739,9803408.66,9330298.613,12771537.96,16744604.14,4.03E-08,24.01534534,97.11,97.83,98.74,97.83,100,100,552
Meleagris gallopavo,Bar_626,2016,31.997053,-85.417213,120,318,1123,22.16539318,OU,1116911.713,697215.2097,1789249.228,57560321421,NA,NA,NA,NA,NA,NA,NA,3.73005196,3.512558592,3.953986113,15332768.48,16271024.41,17236749.43,17759679.05,28283383.95,41216284.24,0,6.67868328,74.2,77.4,80.43,52.67,96.26,100,562
Meleagris gallopavo,Bar_636,2016,31.9545,-85.441296,120,51.75,221,47.83350578,OU,76530.62532,54256.18786,107949.6523,152642350.9,NA,NA,NA,NA,NA,NA,NA,4.468871341,3.833673407,5.152045532,2027161.407,2324151.378,2641146.861,1948930.428,2644768.113,3445185.477,0.066642987,25.6794914,53.57,61.61,67.86,54.46,70.54,88.39,110
Meleagris gallopavo,Bar_686,2016,31.977979,-85.423889,120,129,525,17.0716507,OU anisotropic,601772.115,347301.972,1042693.989,21952055560,NA,NA,NA,NA,NA,NA,NA,1.37375361,1.255527576,1.49722304,3892340.908,4248351.942,4619719.032,3965625.086,6798736.483,10383005.4,0.002486696,18.64916669,83.71,84.47,84.47,82.95,84.85,85.23,262
Meleagris gallopavo,Bar_688,2016,31.997432,-85.455284,600,242,509,83.17116717,OU anisotropic,235424.9945,183726.0801,301671.532,785257177.2,NA,NA,NA,NA,NA,NA,NA,1.841596334,1.669949231,2.021519632,3066724.344,3351904.795,3649582.557,2868776.851,3600861.692,4414888.529,0.121021581,42.73645128,66.02,69.92,74.61,54.3,73.44,82.81,254
Meleagris gallopavo,Bar_691,2017,31.962813,-85.48425,840,208,387,21.41365284,OU anisotropic,572462.5543,346386.8267,946090.76,16947823311,NA,NA,NA,NA,NA,NA,NA,1.805945628,1.615285839,2.007087803,5065420.258,5611308.369,6184729.001,4633480.798,7446321.147,10915632.93,0,14.41337447,78.35,82.99,85.05,75.26,92.78,98.97,194
Meleagris gallopavo,Bar_701,2016,31.968013,-85.444946,120,89.75,389,14.91082641,OU anisotropic,470793.6462,259334.1228,854676.0255,15490247847,NA,NA,NA,NA,NA,NA,NA,3.654699762,3.285519782,4.043252903,7373702.464,8166135.646,8998430.399,7935305.748,14206179.5,22272925.71,0.107724411,10.92469891,15.82,15.82,15.82,15.82,18.37,21.43,194
Meleagris gallopavo,Ced_173056,2018,32.1957512,-87.0495377,238.9333333,76.16888889,347,26.14897206,OU anisotropic,209249.419,133706.2217,327474.0608,1844452231,NA,NA,NA,NA,NA,NA,NA,8.135323185,7.20559691,9.120645074,5305384.582,5911981.996,6550940.024,6686673.201,10222514.22,14496838.98,0.023855242,23.29321625,79.31,81.61,85.06,63.22,79.31,93.68,174
Meleagris gallopavo,Dru_173055,2018,32.7693939,-87.787529,1440,68,69,47.94126951,OU,92672.05351,56808.13289,151177.4646,423909630,NA,NA,NA,NA,NA,NA,NA,3.768642204,2.509785736,5.279312924,1998052.66,2573022.513,3219593.996,1954980.674,2651997.574,3453644.66,0.260420254,33,11.11,25,66.67,11.11,25,66.67,34
Meleagris gallopavo,Dru_173064,2018,32.7613297,-87.7858658,238.9333333,170.3348148,856,78.55337452,OU anisotropic,179221.5391,140123.8472,229228.3627,448707869.8,NA,NA,NA,NA,NA,NA,NA,9.047681704,8.379188656,9.741465018,10009067.63,10715368.91,11445408.76,9719446.82,12285158.55,15146853.12,0.078818236,32.28320876,29.84,34.73,40.09,50.58,64.34,71.33,428
Meleagris gallopavo,Oak_629,2016,32.9072235,-87.3877955,120,419.5833333,1154,160.5026603,OU anisotropic,212917.9574,179198.5122,252982.3269,322053926.8,NA,NA,NA,NA,NA,NA,NA,4.742335087,4.443086916,5.051197498,7140664.518,7571442.794,8014659.694,6850254.518,8047033.049,9338742.705,0.022996757,102.1688474,71.97,90.83,76.12,81.49,86.33,96.19,577
Meleagris gallopavo,Oak_643,2016,32.916458,-87.389404,1440,214.5833333,376,57.23137768,OU anisotropic,293766.1586,217085.9651,397531.7146,1773405053,NA,NA,NA,NA,NA,NA,NA,5.563576553,4.957174841,6.204462457,9456719.099,10491881.5,11580033.29,9170353.516,12100548.22,15430753.59,0.640154128,187,29.1,32.8,34.92,29.1,32.8,34.92,188
Meleagris gallopavo,Oak_646,2016,32.876185,-87.386784,120,434.25,1205,83.84983792,OU anisotropic,419838.3949,331883.0273,531103.6219,2258803783,NA,NA,NA,NA,NA,NA,NA,8.179345502,7.702024512,8.670813843,20488145.55,21696522.12,22939032.75,20714444.44,25975250.36,31822374.6,0.087032354,71.74316683,17.22,18.21,20.03,23.68,25.99,31.95,602
Meleagris gallopavo,Oak_694,2016,32.919784,-87.49324,600,199.3333333,482,53.07433756,OU anisotropic,305142.0067,224436.9047,414867.7973,1968885462,NA,NA,NA,NA,NA,NA,NA,6.149944148,5.549412766,6.780883559,13014044.47,14260115.19,15562337.64,11734283.19,15661762.44,20147472.03,0.246667358,46.87276556,13.64,21.49,28.1,9.09,24.38,36.78,241
Meleagris gallopavo,Oak_703,2017,32.963519,-87.367679,600,219.75,592,37.24465933,OUF anisotropic,350122.4436,239107.0616,512681.3263,3859801100,3567.005993,2845.293421,4471.781946,151421.7376,0.046939774,0.042816413,0.051058418,7.481885011,6.727772586,8.275478125,8424031.328,9146690.768,9898664.118,9566641.3,13570138.98,18262484.17,0.005031676,25.46291037,99.66,100,100,99.66,100,100,296
Meleagris gallopavo,Sco_621,2015,31.850486,-87.90922,120,166,671,21.97075309,OU anisotropic,594905.0407,369206.365,958575.0436,16691618462,NA,NA,NA,NA,NA,NA,NA,2.672162432,2.465704679,2.886802374,6912713.503,7467525.181,8043447.691,7219754.813,11524376.15,16819317.7,0.008464995,21.67310875,32.44,23.81,40.77,20.24,32.44,53.57,336
Meleagris gallopavo,Sco_635,2015,31.842555,-87.895983,120,144,577,115.7327781,OU anisotropic,84255.81654,67929.15611,104506.5628,77092776.32,NA,NA,NA,NA,NA,NA,NA,3.718354304,3.383793785,4.068460167,1937765.415,2106286.384,2281733.486,1991902.544,2411128.652,2869795.348,1.31E-06,55.61864198,42.07,83.79,55.86,57.24,88.62,82.07,288
Meleagris gallopavo,Sco_637,2015,31.840911,-87.919672,120,145,589,50.68636766,OU anisotropic,226775.9806,166286.6221,309269.289,1107681139,NA,NA,NA,NA,NA,NA,NA,3.306988301,3.031589852,3.594188412,4280698.885,4648915.739,5032107.748,4124583.048,5545010.504,7172376.057,0.015044678,30.40688672,99.32,99.32,100,98.99,100,100,294
Meleagris gallopavo,Sco_649,2015,31.8610245,-87.884463,120,165,682,23.80391133,OU anisotropic,519595.8736,328770.1718,821181.1626,11823849712,NA,NA,NA,NA,NA,NA,NA,4.738706943,4.375789461,5.115876258,10454194.24,11286038.84,12149273.97,10982016.11,17175089.91,24730759.76,0.000536379,7.159419949,80.99,84.21,87.13,96.49,100,100,341
Meleagris gallopavo,Sky_462,2017,34.9459815,-86.0404545,600,136.0833333,402,65.01011637,OU,170952.0004,128938.3062,226655.5788,527182902.5,NA,NA,NA,NA,NA,NA,NA,7.062955627,6.333948647,7.831097943,6738888.777,7450344.304,8196988.605,7357609.234,9533107.625,11986078.82,1.83E-11,15.83088896,54.46,59.9,62.38,58.42,68.32,88.12,201
Meleagris gallopavo,Sky_467,2017,34.955225,-86.002428,360,212.9166667,707,36.96738214,OU anisotropic,426943.4957,296721.9646,614314.9827,5266772622,NA,NA,NA,NA,NA,NA,NA,3.93691224,3.629959182,4.256145907,9499516.838,10241112.83,11010184.48,9367717.384,13306914.53,17926653.86,6.93E-06,11.99637652,69.21,72.6,73.45,76.55,91.53,96.33,354
Meleagris gallopavo,Sky_480,2017,34.953566,-86.051803,360,213.25,683,44.3381212,OU anisotropic,383232.677,275370.0327,533345.1983,3556425173,NA,NA,NA,NA,NA,NA,NA,3.867825141,3.569153322,4.178326879,8067108.911,8708513.642,9374104.368,7969214.462,10953342.73,14404677.58,0.068030627,28.8884305,66.08,67.84,69.59,64.04,83.04,85.96,342
Meleagris gallopavo,Sky_639,2016,34.99458,-86.027478,120,587,2135,57.45986553,OU anisotropic,834753.4946,630302.2407,1105522.639,12477485567,NA,NA,NA,NA,NA,NA,NA,3.734748598,3.574674861,3.898279208,5183009.474,5410139.394,5642071.617,13079301.49,17248330.92,21985278.05,1.00E-13,30.29276046,83.9,90.45,84.46,89.42,96.72,99.91,1068
Meleagris gallopavo,Sky_642,2016,34.946175,-86.061931,120,517.75,1324,49.03066993,OU,856123.5074,629363.5076,1164585.253,15547487991,NA,NA,NA,NA,NA,NA,NA,2.306769831,2.18172996,2.43524474,12492430.59,13193891.59,13914242.93,12186444.99,16470827.2,21390621.83,0.000848239,22.79281583,61.99,67.72,71.19,49.02,80.24,91.1,662
Meleagris gallopavo,Sky_644,2016,34.896428,-86.143051,360,273.1666667,645,53.3918863,OU anisotropic,403521.928,298365.9625,545739.0145,3334175439,NA,NA,NA,NA,NA,NA,NA,4.810340635,4.426829715,5.209555728,10797947.82,11682958.97,12602331.34,10766035.31,14356191.81,18455005.19,1.24E-12,30.86826554,100,100,100,99.07,100,100,322
Meleagris gallopavo,Sky_698,2017,34.847543,-86.092277,120,486.4166667,1340,35.77440481,OU anisotropic,793234.6409,552018.3691,1139855.539,18060070301,NA,NA,NA,NA,NA,NA,NA,3.30731572,3.126842316,3.492781083,9857083.849,10407113.27,10971865.02,12519094.63,17896384.31,24219389.43,0.116842996,6.496832897,99.11,99.4,99.55,100,100,100,670
Mycteria americana,1134350_crop_1,2015,27.89967,-81.83183,60,2231.041667,11577,1093.661661,OU anisotropic,59314.05737,55672.80691,63193.46189,3560734.355,NA,NA,NA,NA,NA,NA,NA,385.6815375,377.3979651,394.0537853,195931386,199550169.6,203201607.5,106940507.5,113572626.3,120401448.7,0.043666217,569.0194439,91.12,91.36,91.64,93.01,93.56,94.06,5788
Mycteria americana,1134360_crop_1,2013,27.2545,-81.46183,60,782.9583333,3813,10.35364449,OUF anisotropic,1790865.861,867432.6285,3697348.276,3.13E+11,816.960605,710.4147809,939.4858443,3164.721546,1.202271115,1.138680129,1.265816734,1175.885401,1115.601527,1237.733205,2278097715,2352180920,2427432977,4905292620,10077388702,17079994898,0.001805807,8.086968758,42.82,28.25,42.82,32.18,45.7,82.18,1906
Mycteria americana,1134370_crop_1,2013,25.46217,-80.82067,60,803.9166667,3947,50.73346585,OUF anisotropic,383811.2,283561.8571,519502.301,3031464424,679.3972351,565.7534508,815.8688249,3677.073209,1.508758891,1.4046386,1.612783599,1527.372852,1451.538691,1605.110731,2041701633,2106933031,2173175859,2390626286,3213437623,4156062299,0.081291997,21.344187,64.08,71.18,73.25,52.58,60.99,97.87,1974
Mycteria americana,1134380_crop_1,2015,25.98117,-81.201,60,2269.833333,7306,115.3384586,OUF anisotropic,333221.2942,273583.606,405859.2272,1019609612,445.6153572,346.3463293,573.3366569,2900.875161,1.683828433,1.509470912,1.857955928,1248.805487,1200.349247,1298.207111,1168675213,1195944982,1223524876,2148849729,2601997573,3097853609,0.046879048,52.98863429,85.3,90.67,85.91,91.63,92.04,94.83,3653
Mycteria americana,1134390_crop_1,2014,25.295,-81.05533,60,1175.041667,6042,80.95208277,OUF anisotropic,395594.7957,312664.7126,500520.9608,2008232693,1221.080986,1140.050019,1307.871366,1767.957213,2.006335671,1.958677032,2.0539788,4827.415913,4639.315747,5019.201641,3311218777,3396330351,3482506915,7777007504,9793646420,12039255497,0.000533993,44.34335581,93.94,96.96,94.44,93.71,97.95,99.57,3021
Mycteria americana,1134400_crop_1,2016,25.59817,-80.86033,60,2213.125,4016,55.26671384,OUF anisotropic,527890.512,395414.827,704749.4772,5258871276,1768.895087,1654.114996,1891.639842,3544.600212,1.298073035,1.27062157,1.32551654,2923.674465,2777.31687,3073.737256,4997357344,5155609996,5316295059,6788758685,9004979496,11529448227,0,27.27960544,76.9,76.9,77.05,83.87,99.7,100,2008
Mycteria americana,1134410_crop_1,2016,27.16017,-80.487,120,2331.833333,14183,268.839017,OU anisotropic,208105.261,183488.253,236024.9169,167803087.4,NA,NA,NA,NA,NA,NA,NA,145.0531355,142.1636166,147.9713212,37665329.79,38292997.97,38925780.96,44826166.79,50706941.04,56944913.19,0.00701781,160.1695945,94.01,93.92,94.08,93.74,94.02,94.36,7092
Mycteria americana,1134420_crop_1,2014,32.61167,-80.64667,120,1584.416667,12467,1018.5258,OU anisotropic,70537.28258,66075.36708,75300.50084,5351867.501,NA,NA,NA,NA,NA,NA,NA,1035.960831,1016.926594,1055.169107,118348880.9,120454208.3,122577839.6,516887077.5,550159690.3,584455445.8,0.001976198,385.0362637,96.71,95.81,96.74,95.57,96.41,96.66,6234
Mycteria americana,1134430_crop_1,2013,25.9285,-81.404,120,782.6666667,3947,19.12520576,OUF anisotropic,994536.1271,596717.6444,1657571.411,52685705375,4080.827055,3851.955286,4323.297705,14028.83869,1.13006914,1.110750853,1.149382894,5094.374991,4784.72369,5413.597679,13366593881,13793650209,14227328159,18671417603,30954158716,46291091785,2.56E-06,12.87886042,93.31,93.31,93.31,93.31,98.83,100,1974
Mycteria americana,407680_crop_1,2007,30.4035,-81.64517,120,1873.75,5615,1414.590036,OU anisotropic,35273.05361,33183.17743,37494.55017,1171639.659,NA,NA,NA,NA,NA,NA,NA,1331.37257,1277.411502,1386.434287,65662868.45,67414937.05,69189752.88,70367883.07,74183797.37,78099047.62,0.108449576,350.8541648,90.88,91.38,92.38,84.12,95.12,85.01,2808
Mycteria americana,407800_crop_1,2007,26.83867,-80.15533,120,611.8333333,5118,4.210852146,OUF anisotropic,7783294.187,2207987.849,27436595.01,1.44E+13,3534.140468,3329.322679,3751.558516,11245.92599,0.739717029,0.727160312,0.752270819,1926.920898,1830.620106,2025.655501,16433698492,16893432847,17359421039,24803977782,87188922719,1.88E+11,0,1.926516767,91.13,91.29,91.13,90,98.87,100,2559
Mycteria americana,414250_crop_1,2007,27.020415,-82.07,120,299.8333333,1124,23.25257877,OU anisotropic,265572.907,166866.9171,422665.9794,3173977981,NA,NA,NA,NA,NA,NA,NA,520.728487,488.9956943,553.4447483,1086206230,1152643348,1221024650,498519984.6,784242785.3,1133654477,0,15.30626515,82.59,79.75,82.59,81.71,87.03,98.4,562
Mycteria americana,414260_crop_1,2008,25.4135,-81.004,120,1196,3638,68.68130137,OUF anisotropic,501450.0695,387256.0221,649317.6551,3850598242,812.5144209,572.8907433,1152.365773,17711.42958,1.08929506,0.935524501,1.242807955,949.1540258,899.1608335,1000.480677,704755224.9,728232179.2,752088420.5,1636995571,2105247913,2631504207,0.002422853,49.3066108,91.04,96.65,93.96,96.1,97.8,97.97,1819
Mycteria americana,414580,2008,28.52717,-80.86917,120,2372.5,14844,61.35488904,OUF anisotropic,3136279.956,2397802.871,4102193.757,1.62E+11,2445.615327,2338.845753,2557.258989,3033.488631,1.453680782,1.433601896,1.473755857,5139.006944,5001.560064,5278.290948,57235863556,58167919847,59107399658,79083526226,1.03E+11,1.31E+11,1.16E-06,15.88050739,90.49,84.78,91.76,84.93,97.29,100,7422
Mycteria americana,414590_crop_1,2011,30.38317,-81.53283,120,4069.666667,35714,1527.508209,OU anisotropic,192446.7297,182683.6253,202731.6007,25457000.08,NA,NA,NA,NA,NA,NA,NA,1788.894073,1765.696567,1812.240874,511990960.3,517342764.9,522722010.6,576321398.4,606351181.1,637132881.6,0.087249206,1568.162666,91.25,91.34,91.36,91.11,91.26,91.48,17857
Mycteria americana,414600_crop_1,2007,26.37367,-80.90967,120,1060.75,8699,49.39582444,OUF anisotropic,1750597.344,1293879.884,2368528.254,62907076753,1396.718625,1253.164011,1556.717956,5658.023499,1.156690968,1.109614454,1.203741433,1857.302376,1794.875041,1920.781974,21251382551,21705157764,22163660025,18277890603,24674204475,32015374763,0,18.84946201,85.24,85.63,86.67,87.33,94.41,94.41,4350
Mycteria americana,414610,2006,31.63067,-81.275415,120,80.41666667,646,134.8221594,OUF anisotropic,37554.20076,29639.28898,47582.7202,18305471.48,1615.570092,994.9949639,2623.195914,126646.1332,2.128685894,1.801657564,2.455135411,6316.160241,5632.444423,7038.474984,1148646249,1242713069,1340429216,1527621794,1822213450,2142394251,0.18621517,69.12107713,75.93,76.23,80.25,75.62,76.85,83.95,323
Mycteria americana,416110_crop_1,2008,25.22483,-80.7035,120,1176.916667,5135,44.75972669,OU anisotropic,666202.2678,483741.8732,917484.0678,10125828998,NA,NA,NA,NA,NA,NA,NA,3136.120089,3035.582809,3238.272382,4063496419,4176980835,4292006422,6888789907,9453003194,12416635455,0.021130589,9.721925711,93.3,95.99,93.57,95.79,97.51,100,2568
Mycteria americana,425120_crop_1,2008,28.358085,-81.446,120,1366,4224,110.9393252,OU anisotropic,446551.3886,366116.8278,544657.1356,1855978516,NA,NA,NA,NA,NA,NA,NA,1186.095019,1147.126173,1225.705675,1838061283,1894782594,1952353830,2605419352,3167311461,3783250733,0.000555602,40.16215288,87.6,87.6,87.6,86.23,90.87,93.66,2112
Mycteria americana,425140_crop_1,2007,28.36067,-81.44967,120,1326,4763,165.5271779,OU anisotropic,185052.966,157130.3419,217937.5403,219893604,NA,NA,NA,NA,NA,NA,NA,956.7444625,926.8192378,987.1385243,738994499.4,760441124.7,782190246.1,533980126.6,625664811.4,724506536.1,0.000910926,120.8566538,84.8,86.69,84.8,91.23,93.45,93.53,2382
Mycteria americana,429190_crop_1,2008,28.1585,-80.68667,120,1440,9600,626.1180569,OUF anisotropic,131345.8659,119741.1243,144075.284,36687055.33,189.8510633,24.9875862,1442.453302,17068.82203,2.648924262,0.999780612,4.332685639,1180.672237,1139.856583,1222.195824,35872450.88,36601030.49,37336833.05,323950063.6,350901013.3,378913484.1,0.071290094,190.0007224,78.57,78.73,78.84,84.17,84.32,84.44,4800
Mycteria americana,429200,2008,30.40483,-81.64517,120,1956.25,9505,2692.620999,OU anisotropic,30426.43994,29134.75416,31775.39244,443703.0305,NA,NA,NA,NA,NA,NA,NA,191.736222,186.8928155,196.6407257,30409943.91,31030704.81,31657650.6,29590171.91,30740423,31912299.94,0.290549628,708.0951637,97.33,97.96,97.5,97.41,98.25,97.94,4752
Mycteria americana,475170,2004,26.52333,-80.20367,60,163.0416667,1580,28.78404468,OUF anisotropic,441999.8261,292799.7341,667226.8569,7073135084,685.8341627,526.6924411,893.0610392,7498.613695,1.290393683,1.160408566,1.420211266,1127.58735,1046.419658,1211.743718,2484386732,2611628677,2742003615,2546183250,3808179740,5320162384,0,17.87037415,87.99,84.45,88.37,84.45,88.12,96.33,790
Mycteria americana,475171,2007,26.66575,-80.31517,60,1883,20402,69.26001656,OUF anisotropic,2264826.574,1761411.79,2912118.244,74579695448,867.949457,824.0945389,914.1381533,513.5964763,1.111511141,1.090493569,1.132523261,1068.98556,1046.589112,1091.615821,9669015922,9803079611,9938053547,13008386951,16710628179,20869438886,0.03540193,20.8221595,95.93,93.74,96.02,97.03,97.89,98.36,10201
